Timestamp,Region,Server,IP Address,Packet Loss (%),RTT Min (ms),RTT Avg (ms),RTT Max (ms),Hop Count,Path
2024-12-04 22:19:32,South,www.unc.edu,23.185.0.4,0.0,9.965,12.965,23.437,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.227 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:19:32,West,www.stanford.edu,"pantheon-systems.map.fastly.net.
146.75.78.133",0.0,9.422,11.623,20.56,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.223 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:19:32,South,www.utexas.edu,23.185.0.4,0.0,8.807,12.772,22.022,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.221 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:19:32,Northeast,www.yale.edu,"pantheon-systems.map.fastly.net.
146.75.78.133",0.0,9.384,11.695,20.666,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> * -> 192.5.109.1 -> * -> * -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.223 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:19:32,Midwest,www.wustl.edu,23.185.0.3,0.0,8.314,10.939,22.196,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.225 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:19:32,West,www.usc.edu,23.185.0.3,0.0,8.827,10.989,20.389,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.223 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:19:32,South,www.rice.edu,"rice-cdn-n1.rice.edu.
t.sni.global.fastly.net.
146.75.79.52",0.0,9.468,12.736,20.686,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.227 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:19:32,Northeast,www.mit.edu,"www.mit.edu.edgekey.net.
e9566.dscb.akamaiedge.net.
23.223.162.27",0.0,12.678,15.433,27.452,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.253 -> 199.218.20.74 -> 208.115.136.73 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:19:32,Northeast,www.harvard.edu,"harvard-edu.go-vip.net.
192.0.66.20",0.0,15.562,18.38,29.413,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.253 -> 199.218.20.78 -> 208.115.136.239 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:19:32,Mountain,www.unlv.edu,"live-university-of-nevada-las-vegas.pantheonsite.io.
fe2.edge.pantheon.io.
23.185.0.2",0.0,9.514,12.901,21.928,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.223 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
